study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB28097	SAMEA4898957	ERX2802780	ERR2793761	9606	Homo sapiens	79982	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793761/ERR2793761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793761/516.2.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793761
PRJEB28097	SAMEA4898958	ERX2802781	ERR2793762	9606	Homo sapiens	109671	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793762/ERR2793762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793762/516.2.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793762
PRJEB28097	SAMEA4898959	ERX2802782	ERR2793763	9606	Homo sapiens	113185	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793763/ERR2793763.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793763/516.2.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793763
PRJEB28097	SAMEA4898960	ERX2802783	ERR2793764	9606	Homo sapiens	103608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793764/ERR2793764.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793764/516.2.4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793764
PRJEB28097	SAMEA4898961	ERX2802784	ERR2793765	9606	Homo sapiens	97397	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793765/ERR2793765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793765/516.2.7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793765
PRJEB28097	SAMEA4898962	ERX2802785	ERR2793766	9606	Homo sapiens	76737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793766/ERR2793766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793766/516.2.8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793766
PRJEB28097	SAMEA4898963	ERX2802786	ERR2793767	9606	Homo sapiens	88477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793767/ERR2793767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793767/516.2.9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793767
PRJEB28097	SAMEA4898964	ERX2802787	ERR2793768	9606	Homo sapiens	57398	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793768/ERR2793768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793768/5.1.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793768
PRJEB28097	SAMEA4898965	ERX2802788	ERR2793769	9606	Homo sapiens	127587	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793769/ERR2793769.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793769/517.1.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793769
PRJEB28097	SAMEA4898966	ERX2802789	ERR2793770	9606	Homo sapiens	45833	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793770/ERR2793770.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793770/517.1.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793770
PRJEB28097	SAMEA4898967	ERX2802790	ERR2793771	9606	Homo sapiens	150674	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793771/ERR2793771.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793771/517.1.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793771
PRJEB28097	SAMEA4898968	ERX2802791	ERR2793772	9606	Homo sapiens	152664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793772/ERR2793772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793772/517.1.4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793772
PRJEB28097	SAMEA4898969	ERX2802792	ERR2793773	9606	Homo sapiens	137588	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793773/ERR2793773.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793773/517.1.5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793773
PRJEB28097	SAMEA4898970	ERX2802793	ERR2793774	9606	Homo sapiens	154315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793774/ERR2793774.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793774/517.1.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793774
PRJEB28097	SAMEA4898971	ERX2802794	ERR2793775	9606	Homo sapiens	156809	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793775/ERR2793775.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793775/517.2.10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793775
PRJEB28097	SAMEA4898972	ERX2802795	ERR2793776	9606	Homo sapiens	137437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793776/ERR2793776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793776/517.2.11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793776
PRJEB28097	SAMEA4898973	ERX2802796	ERR2793777	9606	Homo sapiens	131011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793777/ERR2793777.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793777/517.2.12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793777
PRJEB28097	SAMEA4898974	ERX2802797	ERR2793778	9606	Homo sapiens	130034	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793778/ERR2793778.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793778/517.2.17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793778
PRJEB28097	SAMEA4898975	ERX2802798	ERR2793779	9606	Homo sapiens	153814	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793779/ERR2793779.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793779/517.2.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793779
PRJEB28097	SAMEA4898976	ERX2802799	ERR2793780	9606	Homo sapiens	169710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793780/ERR2793780.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793780/517.2.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793780
PRJEB28097	SAMEA4898977	ERX2802800	ERR2793781	9606	Homo sapiens	2583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793781/ERR2793781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793781/517.2.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793781
PRJEB28097	SAMEA4898978	ERX2802801	ERR2793782	9606	Homo sapiens	14961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793782/ERR2793782.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793782/517.2.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793782
PRJEB28097	SAMEA4898979	ERX2802802	ERR2793783	9606	Homo sapiens	148030	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793783/ERR2793783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793783/517.2.7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793783
PRJEB28097	SAMEA4898980	ERX2802803	ERR2793784	9606	Homo sapiens	116255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793784/ERR2793784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793784/517.2.8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793784
PRJEB28097	SAMEA4898981	ERX2802804	ERR2793785	9606	Homo sapiens	132779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793785/ERR2793785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793785/517.2.9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793785
PRJEB28097	SAMEA4898982	ERX2802805	ERR2793786	9606	Homo sapiens	79954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793786/ERR2793786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793786/518.1.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793786
PRJEB28097	SAMEA4898983	ERX2802806	ERR2793787	9606	Homo sapiens	32300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793787/ERR2793787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793787/518.1.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793787
PRJEB28097	SAMEA4898984	ERX2802807	ERR2793788	9606	Homo sapiens	63580	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793788/ERR2793788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793788/518.1.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793788
PRJEB28097	SAMEA4898985	ERX2802808	ERR2793789	9606	Homo sapiens	161246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793789/ERR2793789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793789/518.1.4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793789
PRJEB28097	SAMEA4898986	ERX2802809	ERR2793790	9606	Homo sapiens	156574	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793790/ERR2793790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793790/518.1.5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793790
PRJEB28097	SAMEA4898987	ERX2802810	ERR2793791	9606	Homo sapiens	166171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793791/ERR2793791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793791/518.1.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793791
PRJEB28097	SAMEA4898988	ERX2802811	ERR2793792	9606	Homo sapiens	166191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793792/ERR2793792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793792/518.2.10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793792
PRJEB28097	SAMEA4898989	ERX2802812	ERR2793793	9606	Homo sapiens	127181	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793793/ERR2793793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793793/518.2.11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793793
PRJEB28097	SAMEA4898990	ERX2802813	ERR2793794	9606	Homo sapiens	138520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793794/ERR2793794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793794/518.2.12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793794
PRJEB28097	SAMEA4898991	ERX2802814	ERR2793795	9606	Homo sapiens	139463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793795/ERR2793795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793795/518.2.17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793795
PRJEB28097	SAMEA4898992	ERX2802815	ERR2793796	9606	Homo sapiens	124831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793796/ERR2793796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793796/518.2.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793796
PRJEB28097	SAMEA4898993	ERX2802816	ERR2793797	9606	Homo sapiens	138635	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793797/ERR2793797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793797/518.2.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793797
PRJEB28097	SAMEA4898994	ERX2802817	ERR2793798	9606	Homo sapiens	8067	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793798/ERR2793798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793798/518.2.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793798
PRJEB28097	SAMEA4898995	ERX2802818	ERR2793799	9606	Homo sapiens	2756	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793799/ERR2793799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793799/518.2.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793799
PRJEB28097	SAMEA4898996	ERX2802819	ERR2793800	9606	Homo sapiens	141708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793800/ERR2793800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793800/518.2.7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793800
PRJEB28097	SAMEA4898997	ERX2802820	ERR2793801	9606	Homo sapiens	155213	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793801/ERR2793801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793801/518.2.8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793801
PRJEB28097	SAMEA4898998	ERX2802821	ERR2793802	9606	Homo sapiens	129679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793802/ERR2793802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793802/518.2.9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793802
PRJEB28097	SAMEA4898999	ERX2802822	ERR2793803	9606	Homo sapiens	49969	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793803/ERR2793803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793803/519.1.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793803
PRJEB28097	SAMEA4899000	ERX2802823	ERR2793804	9606	Homo sapiens	93491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793804/ERR2793804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793804/519.1.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793804
PRJEB28097	SAMEA4899001	ERX2802824	ERR2793805	9606	Homo sapiens	71166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793805/ERR2793805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793805/519.1.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793805
PRJEB28097	SAMEA4899002	ERX2802825	ERR2793806	9606	Homo sapiens	113019	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793806/ERR2793806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793806/519.1.4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793806
PRJEB28097	SAMEA4899003	ERX2802826	ERR2793807	9606	Homo sapiens	87257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793807/ERR2793807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793807/519.1.5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793807
PRJEB28097	SAMEA4899004	ERX2802827	ERR2793808	9606	Homo sapiens	116724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793808/ERR2793808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793808/519.1.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793808
PRJEB28097	SAMEA4899005	ERX2802828	ERR2793809	9606	Homo sapiens	121807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793809/ERR2793809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793809/519.2.10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793809
PRJEB28097	SAMEA4899006	ERX2802829	ERR2793810	9606	Homo sapiens	112199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793810/ERR2793810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793810/519.2.11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793810
PRJEB28097	SAMEA4899007	ERX2802830	ERR2793811	9606	Homo sapiens	115305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793811/ERR2793811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793811/519.2.12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793811
PRJEB28097	SAMEA4899008	ERX2802831	ERR2793812	9606	Homo sapiens	112927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793812/ERR2793812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793812/519.2.17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793812
PRJEB28097	SAMEA4899009	ERX2802832	ERR2793813	9606	Homo sapiens	110600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793813/ERR2793813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793813/519.2.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793813
PRJEB28097	SAMEA4899010	ERX2802833	ERR2793814	9606	Homo sapiens	130071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793814/ERR2793814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793814/519.2.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793814
PRJEB28097	SAMEA4899011	ERX2802834	ERR2793815	9606	Homo sapiens	32579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793815/ERR2793815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793815/519.2.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793815
PRJEB28097	SAMEA4899012	ERX2802835	ERR2793816	9606	Homo sapiens	16657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793816/ERR2793816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793816/519.2.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793816
PRJEB28097	SAMEA4899013	ERX2802836	ERR2793817	9606	Homo sapiens	133195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793817/ERR2793817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793817/519.2.7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793817
PRJEB28097	SAMEA4899014	ERX2802837	ERR2793818	9606	Homo sapiens	91325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793818/ERR2793818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793818/519.2.8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793818
PRJEB28097	SAMEA4899015	ERX2802838	ERR2793819	9606	Homo sapiens	115101	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793819/ERR2793819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793819/519.2.9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793819
PRJEB28097	SAMEA4899016	ERX2802839	ERR2793820	9606	Homo sapiens	30259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793820/ERR2793820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793820/520.1.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793820
PRJEB28097	SAMEA4899017	ERX2802840	ERR2793821	9606	Homo sapiens	115668	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793821/ERR2793821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793821/520.1.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793821
PRJEB28097	SAMEA4899018	ERX2802841	ERR2793822	9606	Homo sapiens	10721	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793822/ERR2793822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793822/520.1.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793822
PRJEB28097	SAMEA4899019	ERX2802842	ERR2793823	9606	Homo sapiens	145450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793823/ERR2793823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793823/520.1.4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793823
PRJEB28097	SAMEA4899020	ERX2802843	ERR2793824	9606	Homo sapiens	127974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793824/ERR2793824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793824/520.1.5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793824
PRJEB28097	SAMEA4899021	ERX2802844	ERR2793825	9606	Homo sapiens	136127	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793825/ERR2793825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793825/520.1.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793825
PRJEB28097	SAMEA4899022	ERX2802845	ERR2793826	9606	Homo sapiens	93362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793826/ERR2793826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793826/520.2.10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793826
PRJEB28097	SAMEA4899023	ERX2802846	ERR2793827	9606	Homo sapiens	113925	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/007/ERR2793827/ERR2793827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793827/520.2.11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/007/ERR2793827
PRJEB28097	SAMEA4899024	ERX2802847	ERR2793828	9606	Homo sapiens	72820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/008/ERR2793828/ERR2793828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793828/520.2.12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/008/ERR2793828
PRJEB28097	SAMEA4899025	ERX2802848	ERR2793829	9606	Homo sapiens	132875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/009/ERR2793829/ERR2793829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793829/520.2.17.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/009/ERR2793829
PRJEB28097	SAMEA4899026	ERX2802849	ERR2793830	9606	Homo sapiens	101122	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/000/ERR2793830/ERR2793830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793830/520.2.1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/000/ERR2793830
PRJEB28097	SAMEA4899027	ERX2802850	ERR2793831	9606	Homo sapiens	85195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/001/ERR2793831/ERR2793831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793831/520.2.2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/001/ERR2793831
PRJEB28097	SAMEA4899028	ERX2802851	ERR2793832	9606	Homo sapiens	9447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/002/ERR2793832/ERR2793832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793832/520.2.3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/002/ERR2793832
PRJEB28097	SAMEA4899029	ERX2802852	ERR2793833	9606	Homo sapiens	6087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/003/ERR2793833/ERR2793833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793833/520.2.6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/003/ERR2793833
PRJEB28097	SAMEA4899030	ERX2802853	ERR2793834	9606	Homo sapiens	147279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/004/ERR2793834/ERR2793834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793834/520.2.7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/004/ERR2793834
PRJEB28097	SAMEA4899031	ERX2802854	ERR2793835	9606	Homo sapiens	142737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/005/ERR2793835/ERR2793835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793835/520.2.8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/005/ERR2793835
PRJEB28097	SAMEA4899032	ERX2802855	ERR2793836	9606	Homo sapiens	97836	ftp.sra.ebi.ac.uk/vol1/fastq/ERR279/006/ERR2793836/ERR2793836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR279/ERR2793836/520.2.9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR279/006/ERR2793836
