Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Source_material_ID,SRA Study
SRR9224520,WGS,184,1761530300,PRJNA544527,SAMN11950216,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1105406016,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994886,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0158_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0158_MG,am-0158_MG,SRP200548
SRR9224521,WGS,188,987956434,PRJNA544527,SAMN11950219,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",639818371,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994885,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0161_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0161_MG,am-0161_MG,SRP200548
SRR9224522,WGS,180,1023648663,PRJNA544527,SAMN11950218,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",645685785,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994884,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0160_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0160_MG,am-0160_MG,SRP200548
SRR9224523,WGS,185,765084437,PRJNA544527,SAMN11950092,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",481375540,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994883,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0012_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0012_MG,am-0012_MG,SRP200548
SRR9224524,WGS,172,1326545228,PRJNA544527,SAMN11950093,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",848432955,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994882,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0013_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0013_MG,am-0013_MG,SRP200548
SRR9224525,WGS,175,1586116397,PRJNA544527,SAMN11950090,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1006353879,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994881,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0010_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0010_MG,am-0010_MG,SRP200548
SRR9224526,WGS,176,1279012914,PRJNA544527,SAMN11950091,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",806965189,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994880,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0011_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0011_MG,am-0011_MG,SRP200548
SRR9224527,WGS,182,1728794368,PRJNA544527,SAMN11950096,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1080406627,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994879,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0016_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0016_MG,am-0016_MG,SRP200548
SRR9224528,WGS,180,928356882,PRJNA544527,SAMN11950097,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",592980790,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994878,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0017_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0017_MG,am-0017_MG,SRP200548
SRR9224529,WGS,185,1889498334,PRJNA544527,SAMN11950094,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1194912264,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994877,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0014_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0014_MG,am-0014_MG,SRP200548
SRR9224530,WGS,169,808942660,PRJNA544527,SAMN11950095,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",512888277,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994876,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0015_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0015_MG,am-0015_MG,SRP200548
SRR9224531,WGS,185,643516847,PRJNA544527,SAMN11950163,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",406677559,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994875,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0101_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0101_MG,am-0101_MG,SRP200548
SRR9224532,WGS,190,992006959,PRJNA544527,SAMN11950162,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",620835445,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994874,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0100_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0100_MG,am-0100_MG,SRP200548
SRR9224533,WGS,187,1414412033,PRJNA544527,SAMN11950161,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",886366126,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994873,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0099_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0099_MG,am-0099_MG,SRP200548
SRR9224534,WGS,188,1936649531,PRJNA544527,SAMN11950160,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1217858717,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-07,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994872,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0098_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0098_MG,am-0098_MG,SRP200548
SRR9224535,WGS,189,814763882,PRJNA544527,SAMN11950167,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",508338373,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-27,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994871,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0105_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0105_MG,am-0105_MG,SRP200548
SRR9224536,WGS,189,946752388,PRJNA544527,SAMN11950166,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",596085041,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994870,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0104_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0104_MG,am-0104_MG,SRP200548
SRR9224537,WGS,180,1053348228,PRJNA544527,SAMN11950165,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",659472054,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994869,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0103_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0103_MG,am-0103_MG,SRP200548
SRR9224538,WGS,186,1182686674,PRJNA544527,SAMN11950164,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",751667706,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994868,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0102_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0102_MG,am-0102_MG,SRP200548
SRR9224539,WGS,179,1168381719,PRJNA544527,SAMN11950112,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",734001493,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994867,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0039_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0039_MG,am-0039_MG,SRP200548
SRR9224540,WGS,177,1448163708,PRJNA544527,SAMN11950113,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",910943774,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-14,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994866,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0051_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0051_MG,am-0051_MG,SRP200548
SRR9224541,WGS,186,1601158188,PRJNA544527,SAMN11950110,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",999416628,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-12,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994865,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0030_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0030_MG,am-0030_MG,SRP200548
SRR9224542,WGS,181,1678576796,PRJNA544527,SAMN11950111,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1062164114,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994864,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0031_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0031_MG,am-0031_MG,SRP200548
SRR9224543,WGS,191,3095644920,PRJNA544527,SAMN11950444,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2114989829,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994863,USA,North America,USA:Boston,Homo sapiens,az,Illumina HiSeq 2500,42.36 N 71.06 W,az-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,az-0001_MG,az-0001_MG,SRP200548
SRR9224544,WGS,193,4781240614,PRJNA544527,SAMN11950462,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3264227016,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-06,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994862,USA,North America,USA:Boston,Homo sapiens,bn,Illumina HiSeq 2500,42.36 N 71.06 W,bn-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bn-0002_MG,bn-0002_MG,SRP200548
SRR9224545,WGS,193,5719580739,PRJNA544527,SAMN11950463,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3856388617,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994861,USA,North America,USA:Boston,Homo sapiens,bn,Illumina HiSeq 2500,42.36 N 71.06 W,bn-0038_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bn-0038_MG,bn-0038_MG,SRP200548
SRR9224546,WGS,194,2760196611,PRJNA544527,SAMN11950460,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1867131647,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-08-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994860,USA,North America,USA:Boston,Homo sapiens,bm,Illumina HiSeq 2500,42.36 N 71.06 W,bm-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bm-0002_MG,bm-0002_MG,SRP200548
SRR9224547,WGS,192,4309903467,PRJNA544527,SAMN11950461,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2953802550,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-10-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994859,USA,North America,USA:Boston,Homo sapiens,bm,Illumina HiSeq 2500,42.36 N 71.06 W,bm-0013_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bm-0013_MG,bm-0013_MG,SRP200548
SRR9224548,WGS,189,5069331298,PRJNA544527,SAMN11950466,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3462851060,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994858,USA,North America,USA:Boston,Homo sapiens,bp,Illumina HiSeq 2500,42.36 N 71.06 W,bp-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bp-0002_MG,bp-0002_MG,SRP200548
SRR9224549,WGS,189,4401350347,PRJNA544527,SAMN11950467,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3021168519,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994857,USA,North America,USA:Boston,Homo sapiens,bp,Illumina HiSeq 2500,42.36 N 71.06 W,bp-0004_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bp-0004_MG,bp-0004_MG,SRP200548
SRR9224550,WGS,190,4894092119,PRJNA544527,SAMN11950464,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3358480507,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-07-06,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994856,USA,North America,USA:Boston,Homo sapiens,bo,Illumina HiSeq 2500,42.36 N 71.06 W,bo-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bo-0001_MG,bo-0001_MG,SRP200548
SRR9224551,WGS,187,5017152940,PRJNA544527,SAMN11950465,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3465466576,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994855,USA,North America,USA:Boston,Homo sapiens,bo,Illumina HiSeq 2500,42.36 N 71.06 W,bo-0122_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,bo-0122_MG,bo-0122_MG,SRP200548
SRR9224552,WGS,196,2446825125,PRJNA544527,SAMN11950505,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1552584782,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994854,USA,North America,USA:Boston,Homo sapiens,ci,Illumina HiSeq 2500,42.36 N 71.06 W,ci-0052_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ci-0052_MG,ci-0052_MG,SRP200548
SRR9224553,WGS,199,2140759165,PRJNA544527,SAMN11950504,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1354899814,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994853,USA,North America,USA:Boston,Homo sapiens,ci,Illumina HiSeq 2500,42.36 N 71.06 W,ci-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ci-0001_MG,ci-0001_MG,SRP200548
SRR9224554,WGS,198,1442465169,PRJNA544527,SAMN11950507,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",909828795,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-17,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994852,USA,North America,USA:Boston,Homo sapiens,cj,Illumina HiSeq 2500,42.36 N 71.06 W,cj-0004_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cj-0004_MG,cj-0004_MG,SRP200548
SRR9224555,WGS,197,1698119772,PRJNA544527,SAMN11950506,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1071256127,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994851,USA,North America,USA:Boston,Homo sapiens,cj,Illumina HiSeq 2500,42.36 N 71.06 W,cj-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cj-0001_MG,cj-0001_MG,SRP200548
SRR9224556,WGS,198,3469709074,PRJNA544527,SAMN11950501,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2217790526,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-01,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994850,USA,North America,USA:Boston,Homo sapiens,cg,Illumina HiSeq 2500,42.36 N 71.06 W,cg-0014_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cg-0014_MG,cg-0014_MG,SRP200548
SRR9224557,WGS,199,1798471826,PRJNA544527,SAMN11950500,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1188830142,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-04,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994849,USA,North America,USA:Boston,Homo sapiens,cg,Illumina HiSeq 2500,42.36 N 71.06 W,cg-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cg-0001_MG,cg-0001_MG,SRP200548
SRR9224558,WGS,199,1581479745,PRJNA544527,SAMN11950503,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1013284383,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994848,USA,North America,USA:Boston,Homo sapiens,ch,Illumina HiSeq 2500,42.36 N 71.06 W,ch-0008_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ch-0008_MG,ch-0008_MG,SRP200548
SRR9224559,WGS,199,1075361642,PRJNA544527,SAMN11950502,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",695909239,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-02,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994847,USA,North America,USA:Boston,Homo sapiens,ch,Illumina HiSeq 2500,42.36 N 71.06 W,ch-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ch-0001_MG,ch-0001_MG,SRP200548
SRR9224560,WGS,195,1291259405,PRJNA544527,SAMN11950318,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",833535389,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994846,USA,North America,USA:Boston,Homo sapiens,an,Illumina HiSeq 2500,42.36 N 71.06 W,an-0047_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,an-0047_MG,an-0047_MG,SRP200548
